year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,4,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2023.0,434.0,134.61,9.61,146.2,0.0,143.58,35.0,13.0,33650.0,10228.0,1245.0,9318.0,0.0,12859.0
2022,4,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.0,8.0,7.11,0.0,0.0,0.0,0.89,0.0,0.0,493.0,476.0,0.0,0.0,0.0,17.0
2022,4,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",120.0,13.0,8.45,0.0,0.04,0.0,4.51,2.0,0.0,1284.0,823.0,0.0,6.0,0.0,455.0
2022,4,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1950.0,307.0,65.62,5.8,124.32,1.14,110.12,54.0,1.0,18802.0,3199.0,403.0,6832.0,33.0,8335.0
2022,3,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1583.0,205.0,55.58,2.15,83.17,0.0,64.1,10.0,1.0,13826.0,5550.0,91.0,3914.0,0.0,4271.0
2022,3,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1496.0,281.0,103.42,1.28,108.21,3.36,64.73,10.0,5.0,18797.0,8854.0,139.0,3713.0,112.0,5979.0
2022,3,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",353.0,75.0,25.06,0.9,40.9,0.0,8.13,5.0,1.0,3052.0,1017.0,19.0,1530.0,0.0,486.0
2022,3,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3880.0,1177.0,465.46,12.74,239.81,6.54,452.45,103.0,14.0,95852.0,39956.0,1553.0,10887.0,337.0,43119.0
2022,3,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2077.0,514.0,168.79,8.57,177.99,0.18,158.48,8.0,6.0,38268.0,16423.0,846.0,6910.0,37.0,14052.0
2022,3,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,9.0,8.08,0.0,0.0,0.0,0.92,0.0,0.0,504.0,437.0,0.0,0.0,0.0,67.0
2022,3,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",124.0,21.0,7.29,0.0,10.24,0.0,3.47,3.0,0.0,1262.0,605.0,0.0,290.0,0.0,367.0
2022,3,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1851.0,322.0,90.03,7.75,118.26,0.0,105.95,27.0,4.0,20035.0,6756.0,594.0,5629.0,0.0,7056.0
2022,2,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1398.0,214.0,38.79,11.25,75.08,0.0,88.88,49.0,2.0,19502.0,3882.0,2881.0,4149.0,0.0,8590.0
2022,2,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1340.0,316.0,110.15,4.66,134.1,4.89,62.2,65.0,1.0,21124.0,8941.0,392.0,5078.0,266.0,6447.0
2022,2,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",297.0,30.0,11.73,0.0,15.94,0.0,2.33,3.0,1.0,981.0,444.0,0.0,478.0,0.0,59.0
2022,2,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3611.0,1211.0,415.93,12.64,256.4,5.89,520.14,156.0,14.0,95557.0,35186.0,1781.0,11621.0,421.0,46548.0
2022,2,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1851.0,337.0,116.85,4.44,100.71,0.0,115.0,12.0,1.0,30521.0,16380.0,525.0,4020.0,0.0,9596.0
2022,2,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",28.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,0.0,0.0,0.0,0.0
2022,2,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",112.0,9.0,3.04,0.0,4.04,0.0,1.91,1.0,0.0,595.0,348.0,0.0,134.0,0.0,113.0
2022,2,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1652.0,314.0,84.52,16.58,113.5,0.49,98.91,48.0,6.0,20892.0,6866.0,1570.0,5555.0,27.0,6874.0
2022,1,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1462.0,213.0,69.92,7.63,65.92,0.0,69.53,153.0,0.0,16405.0,7278.0,998.0,2432.0,0.0,5697.0
2022,1,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1471.0,187.0,71.26,3.89,55.55,2.66,53.63,141.0,2.0,12185.0,5560.0,239.0,1769.0,60.0,4557.0
2022,1,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",321.0,47.0,13.65,1.0,24.22,0.0,8.13,35.0,0.0,2023.0,886.0,20.0,687.0,0.0,430.0
2022,1,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3865.0,1231.0,385.96,15.67,413.94,5.88,409.55,436.0,8.0,102629.0,35730.0,1858.0,20710.0,246.0,44085.0
2022,1,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2003.0,282.0,124.18,5.79,75.98,1.75,74.3,174.0,6.0,21196.0,11498.0,1571.0,2532.0,87.0,5508.0
2022,1,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,16.0,13.62,1.34,0.0,0.0,1.04,2.0,0.0,1091.0,630.0,394.0,0.0,0.0,67.0
2022,1,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",123.0,16.0,7.99,0.0,4.3,0.0,3.71,8.0,0.0,2232.0,1394.0,0.0,204.0,0.0,634.0
2022,1,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1812.0,285.0,103.62,12.39,92.93,1.05,75.01,184.0,1.0,17115.0,6888.0,1291.0,3242.0,33.0,5661.0
2021,12,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1162.0,93.0,43.3,2.24,27.88,0.0,19.58,3.0,0.0,6641.0,3624.0,240.0,853.0,0.0,1924.0
2021,12,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1367.0,228.0,92.74,3.42,61.99,1.48,68.37,19.0,1.0,18546.0,6362.0,162.0,1794.0,30.0,10198.0
2021,12,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",333.0,76.0,39.38,5.57,15.9,0.0,15.15,12.0,0.0,5484.0,2846.0,861.0,795.0,0.0,982.0
2021,12,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3482.0,1205.0,429.52,9.11,356.11,9.38,400.87,133.0,7.0,82455.0,33868.0,790.0,13316.0,310.0,34171.0
2021,12,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1877.0,288.0,120.79,19.5,49.09,2.59,96.03,45.0,1.0,26449.0,15017.0,1748.0,1577.0,104.0,8003.0
2021,12,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,247.0,210.0,0.0,0.0,0.0,37.0
2021,12,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",121.0,14.0,8.46,0.0,1.11,0.0,4.43,7.0,0.0,759.0,297.0,0.0,26.0,0.0,436.0
2021,12,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1679.0,181.0,55.55,8.02,80.55,0.43,36.45,0.0,0.0,7913.0,2944.0,608.0,2308.0,9.0,2044.0
2021,11,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1243.0,113.0,39.93,5.23,36.08,0.0,31.76,1.0,1.0,7200.0,3376.0,317.0,1567.0,0.0,1940.0
2021,11,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1337.0,252.0,117.82,0.0,78.31,4.48,51.39,29.0,2.0,15598.0,8691.0,0.0,2557.0,228.0,4122.0
2021,11,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",298.0,34.0,17.34,0.0,13.75,0.0,2.92,3.0,1.0,2093.0,1268.0,0.0,546.0,0.0,279.0
2021,11,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3439.0,900.0,330.52,5.83,336.11,3.24,224.3,5.0,3.0,50481.0,20301.0,3036.0,10816.0,212.0,16116.0
2021,11,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1861.0,234.0,102.76,1.75,65.36,1.86,62.27,1.0,5.0,17818.0,9472.0,600.0,2070.0,70.0,5606.0
2021,11,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",29.0,7.0,6.27,0.0,0.0,0.0,0.73,0.0,0.0,179.0,168.0,0.0,0.0,0.0,11.0
2021,11,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",118.0,19.0,10.04,0.0,4.41,0.0,4.55,1.0,0.0,2749.0,1341.0,0.0,142.0,0.0,1266.0
2021,11,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1802.0,238.0,69.52,0.39,106.82,1.0,60.27,4.0,4.0,11514.0,3775.0,16.0,3612.0,34.0,4077.0
2021,10,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",124.0,16.0,6.43,0.0,8.6,0.0,0.97,1.0,2.0,975.0,460.0,0.0,226.0,0.0,289.0
2021,10,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",737.0,91.0,36.92,1.68,44.71,0.0,7.69,1.0,0.0,4524.0,2517.0,31.0,1601.0,0.0,375.0
2021,10,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1007.0,74.0,34.4,3.87,19.96,0.0,15.77,0.0,0.0,5062.0,2307.0,188.0,1187.0,0.0,1380.0
2021,10,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1137.0,187.0,83.11,2.83,55.99,1.7,43.37,24.0,5.0,11414.0,5509.0,137.0,2107.0,607.0,3054.0
2021,10,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",162.0,30.0,14.82,0.02,9.36,0.0,5.8,0.0,1.0,1823.0,1192.0,1.0,380.0,0.0,250.0
2021,10,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",2843.0,518.0,242.17,5.68,120.57,3.25,146.33,11.0,11.0,31356.0,15731.0,615.0,4129.0,117.0,10764.0
2021,10,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1793.0,194.0,87.53,7.77,46.98,1.0,50.71,3.0,4.0,22906.0,11983.0,2078.0,2490.0,75.0,6280.0
2021,10,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",27.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0
2021,9,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1068.0,105.0,21.98,8.84,45.43,0.43,28.33,12.0,0.0,9111.0,1210.0,921.0,4103.0,34.0,2843.0
2021,9,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1046.0,184.0,61.99,4.42,67.42,6.19,43.98,11.0,7.0,17145.0,7213.0,957.0,5102.0,328.0,3545.0
2021,9,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",163.0,32.0,10.26,0.8,20.03,0.0,0.9,2.0,4.0,1228.0,479.0,158.0,572.0,0.0,19.0
2021,9,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",2787.0,687.0,248.6,13.97,200.7,3.66,220.07,78.0,24.0,55362.0,19216.0,2572.0,13111.0,201.0,20262.0
2021,9,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1656.0,213.0,79.51,10.21,62.82,1.0,59.47,18.0,20.0,28210.0,10538.0,3474.0,5783.0,41.0,8374.0
2021,9,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",26.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0
2021,9,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",120.0,20.0,3.14,0.77,14.94,0.0,1.15,3.0,2.0,2361.0,1418.0,100.0,684.0,0.0,159.0
2021,9,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",675.0,90.0,45.48,2.69,34.03,0.0,7.79,31.0,2.0,6317.0,3486.0,319.0,1789.0,0.0,723.0
2021,8,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1092.0,138.0,34.53,9.93,68.4,0.45,24.7,2.0,2.0,12171.0,4705.0,349.0,4704.0,101.0,2312.0
2021,8,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1035.0,239.0,82.48,22.42,73.12,1.4,59.57,16.0,6.0,18998.0,9090.0,1764.0,2930.0,22.0,5192.0
2021,8,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",150.0,37.0,15.74,1.13,18.24,0.0,1.88,0.0,2.0,1660.0,586.0,47.0,792.0,0.0,235.0
2021,8,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3046.0,1019.0,390.36,19.43,217.85,3.25,388.12,73.0,16.0,78365.0,29985.0,1314.0,9911.0,164.0,36991.0
2021,8,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1798.0,303.0,126.47,10.07,86.04,4.0,76.41,0.0,3.0,25344.0,14780.0,487.0,3587.0,147.0,6343.0
2021,8,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,302.0,0.0,0.0,0.0,0.0
2021,8,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",124.0,31.0,4.92,0.0,24.39,0.0,1.7,4.0,0.0,1277.0,308.0,0.0,690.0,0.0,279.0
2021,8,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",829.0,169.0,91.78,9.03,50.06,0.0,18.13,10.0,2.0,13715.0,8944.0,936.0,2214.0,0.0,1621.0
2021,7,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1791.0,341.0,112.73,19.2,104.2,3.96,100.9,4.0,30.0,32172.0,12164.0,1156.0,7457.0,316.0,11079.0
2021,7,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.0,10.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,344.0,302.0,0.0,0.0,0.0,42.0
2021,7,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",122.0,40.0,5.12,0.0,29.06,0.0,5.82,5.0,2.0,2518.0,206.0,0.0,1353.0,0.0,959.0
2021,7,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",774.0,172.0,67.31,10.57,72.08,0.0,22.04,17.0,6.0,11949.0,5501.0,1113.0,3753.0,0.0,1582.0
2021,7,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1352.0,210.0,40.32,13.45,99.44,0.19,56.6,30.0,9.0,20873.0,3598.0,2004.0,9355.0,7.0,5909.0
2021,7,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",990.0,251.0,82.85,23.09,75.91,3.83,65.32,12.0,15.0,20671.0,6487.0,1731.0,5922.0,263.0,6268.0
2021,7,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",133.0,35.0,9.25,1.87,23.87,0.0,0.0,1.0,3.0,2007.0,703.0,87.0,1217.0,0.0,0.0
2021,7,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3042.0,1323.0,480.62,21.64,254.92,6.11,559.71,95.0,37.0,139471.0,48131.0,3299.0,20454.0,369.0,67218.0
2021,6,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1225.0,148.0,40.48,10.68,52.22,1.0,43.62,7.0,2.0,14271.0,4793.0,575.0,4146.0,18.0,4739.0
2021,6,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",931.0,232.0,98.93,12.97,75.54,1.85,42.71,29.0,6.0,16523.0,6339.0,1997.0,4419.0,85.0,3683.0
2021,6,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",114.0,34.0,15.31,0.0,15.14,0.0,3.55,0.0,0.0,1889.0,816.0,0.0,566.0,0.0,507.0
2021,6,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",2749.0,976.0,436.44,30.02,209.19,7.3,293.05,17.0,18.0,80482.0,35337.0,3121.0,12107.0,239.0,29678.0
2021,6,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1715.0,307.0,110.93,8.9,112.93,0.0,74.24,0.0,8.0,27104.0,12545.0,2113.0,5617.0,0.0,6829.0
2021,6,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",30.0,10.0,9.94,0.0,0.0,0.0,0.06,0.0,0.0,255.0,254.0,0.0,0.0,0.0,1.0
2021,6,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",84.0,15.0,1.95,0.0,12.06,0.0,0.99,0.0,0.0,1026.0,199.0,0.0,368.0,0.0,459.0
2021,6,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",781.0,140.0,62.52,8.11,50.61,1.67,17.09,10.0,3.0,11519.0,5853.0,868.0,3252.0,47.0,1499.0
2021,5,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",831.0,56.0,18.7,1.13,14.95,0.0,21.21,1.0,0.0,3993.0,1751.0,55.0,626.0,0.0,1561.0
2021,5,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",841.0,101.0,51.7,3.92,23.64,2.04,19.7,1.0,0.0,8173.0,3702.0,541.0,886.0,114.0,2930.0
2021,5,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",114.0,8.0,2.7,0.0,5.3,0.0,0.0,1.0,1.0,198.0,89.0,0.0,109.0,0.0,0.0
2021,5,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",2319.0,419.0,217.0,6.18,89.06,4.76,101.99,2.0,4.0,25621.0,14417.0,430.0,2974.0,301.0,7499.0
2021,5,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1831.0,159.0,87.76,1.71,23.95,4.04,41.54,0.0,2.0,16290.0,10888.0,209.0,678.0,153.0,4362.0
2021,5,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,35.0,0.0,0.0,0.0,0.0
2021,5,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",2.0,2.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,60.0,30.0,0.0,15.0,0.0,15.0
2021,5,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",80.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,15.0,0.0,19.0
2021,5,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",622.0,59.0,28.32,1.09,28.06,0.56,0.98,0.0,1.0,3901.0,3124.0,29.0,711.0,9.0,28.0
2021,4,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1577.0,147.0,72.6,1.26,25.94,2.86,44.33,21.0,0.0,13500.0,8535.0,188.0,1001.0,349.0,3427.0
2021,4,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0
2021,4,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",44.0,5.0,2.81,0.0,2.11,0.0,0.08,0.0,1.0,141.0,68.0,0.0,70.0,0.0,3.0
2021,4,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",508.0,28.0,12.69,1.61,9.65,0.0,4.05,0.0,0.0,1444.0,781.0,104.0,317.0,0.0,242.0
2021,4,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",494.0,33.0,12.12,2.44,4.02,0.0,14.42,0.0,0.0,3063.0,1044.0,779.0,170.0,0.0,1070.0
2021,4,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",735.0,83.0,51.68,0.3,12.37,3.07,15.58,6.0,0.0,7958.0,4870.0,19.0,570.0,127.0,2372.0
2021,4,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",114.0,10.0,3.65,1.0,2.39,1.0,1.97,0.0,0.0,522.0,352.0,34.0,47.0,26.0,63.0
2021,4,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1861.0,298.0,141.78,12.07,71.48,3.46,69.2,8.0,0.0,24026.0,10812.0,2783.0,2819.0,366.0,7246.0
2021,3,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",479.0,13.0,6.44,1.0,0.31,1.0,4.25,0.0,1.0,1231.0,502.0,240.0,24.0,26.0,439.0
2021,3,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",450.0,39.0,22.17,1.87,8.96,0.92,5.07,1.0,0.0,2165.0,1072.0,83.0,238.0,73.0,699.0
2021,3,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",58.0,8.0,5.81,0.0,2.19,0.0,0.0,0.0,0.0,383.0,337.0,0.0,46.0,0.0,0.0
2021,3,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1585.0,173.0,93.34,0.98,35.02,2.2,41.46,6.0,4.0,9188.0,5163.0,198.0,1135.0,69.0,2623.0
2021,3,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1591.0,109.0,58.02,0.0,23.39,1.0,26.6,5.0,1.0,9827.0,7447.0,0.0,839.0,59.0,1482.0
2021,3,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,155.0,0.0,0.0,0.0,0.0
2021,3,UA,United Air Lines Network,JFK,"New York, NY: John F. Kennedy International",4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0
2021,3,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",398.0,14.0,9.91,0.0,2.87,0.0,1.22,0.0,0.0,685.0,471.0,0.0,92.0,0.0,122.0
2021,2,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",174.0,7.0,2.0,0.92,2.65,0.0,1.43,19.0,0.0,1540.0,221.0,988.0,84.0,0.0,247.0
2021,2,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",316.0,40.0,23.39,2.96,3.25,2.0,8.39,18.0,1.0,5446.0,1469.0,3121.0,131.0,96.0,629.0
2021,2,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",44.0,4.0,2.94,0.0,0.06,0.0,1.0,4.0,0.0,311.0,236.0,0.0,12.0,0.0,63.0
2021,2,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1180.0,269.0,113.78,5.49,31.89,1.46,116.39,44.0,4.0,20887.0,8032.0,240.0,1606.0,41.0,10968.0
2021,2,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1217.0,110.0,42.47,7.99,29.9,2.0,27.64,89.0,4.0,15692.0,5740.0,5151.0,2057.0,61.0,2683.0
2021,2,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,176.0,0.0,0.0,0.0,0.0
2021,2,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",339.0,31.0,18.87,0.0,6.32,0.05,5.76,47.0,0.0,2922.0,1437.0,0.0,1105.0,5.0,375.0
2021,1,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",177.0,15.0,5.72,0.0,4.4,0.0,4.88,1.0,0.0,483.0,169.0,0.0,100.0,0.0,214.0
2021,1,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",324.0,25.0,12.46,0.0,7.0,2.0,3.54,7.0,1.0,933.0,542.0,0.0,171.0,98.0,122.0
2021,1,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",45.0,3.0,1.53,0.0,1.47,0.0,0.0,1.0,1.0,60.0,26.0,0.0,34.0,0.0,0.0
2021,1,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1055.0,233.0,88.31,0.99,101.88,1.18,40.64,17.0,1.0,11388.0,4767.0,73.0,3233.0,72.0,3243.0
2021,1,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1331.0,121.0,49.11,1.5,37.54,1.0,31.85,18.0,0.0,13538.0,6951.0,378.0,2389.0,28.0,3792.0
2021,1,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0
2021,1,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",316.0,23.0,15.97,0.19,5.98,0.0,0.87,1.0,0.0,1969.0,1707.0,3.0,198.0,0.0,61.0
2020,12,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",269.0,31.0,9.92,1.27,12.77,0.0,7.04,10.0,0.0,1759.0,715.0,64.0,439.0,0.0,541.0
2020,12,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",336.0,35.0,20.81,1.86,10.39,0.0,1.93,7.0,0.0,3638.0,2110.0,568.0,391.0,0.0,569.0
2020,12,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",55.0,4.0,0.0,0.0,3.13,0.0,0.88,2.0,0.0,143.0,0.0,0.0,122.0,0.0,21.0
2020,12,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1278.0,249.0,78.89,0.0,102.66,1.72,65.73,19.0,1.0,15288.0,4985.0,0.0,3480.0,42.0,6781.0
2020,12,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1391.0,234.0,76.06,5.53,107.2,0.72,44.49,45.0,1.0,14938.0,7124.0,493.0,3447.0,36.0,3838.0
2020,12,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,164.0,0.0,0.0,0.0,0.0
2020,12,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",367.0,38.0,25.06,0.47,9.53,0.0,2.94,14.0,0.0,2513.0,1483.0,48.0,425.0,0.0,557.0
2020,11,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",413.0,20.0,5.15,0.75,6.11,0.0,7.99,0.0,3.0,1645.0,714.0,33.0,195.0,0.0,703.0
2020,11,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",334.0,26.0,17.18,0.0,8.64,0.0,0.18,0.0,0.0,1787.0,1488.0,0.0,260.0,0.0,39.0
2020,11,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",58.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,58.0,0.0,15.0,0.0,0.0
2020,11,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1288.0,120.0,46.37,1.74,36.56,1.56,33.76,9.0,5.0,7684.0,3043.0,67.0,1187.0,49.0,3338.0
2020,11,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",1349.0,96.0,35.97,1.05,39.66,1.0,18.32,24.0,2.0,6947.0,3491.0,61.0,1268.0,76.0,2051.0
