EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
546504,SOUTHERN QUEENS (ZONE), ,12/24/2014,1800,Dense Fog, , ,0,0,1000000,0,NY,EST-5, ,91179,Z,178,OKX,0,0,ASOS, , , , , , , , ,12/25/2014,600, , , , ,"Dense fog with visibilities 1/4 mile or less developed and impacted travel at JFK International Airport.","Dense fog developed across New York City impacting travel during a very busy travel period.",227
554611,NORTHERN QUEENS (ZONE), ,01/18/2015,600,Winter Weather, , ,0,0,0,0,NY,EST-5, ,92565,Z,176,OKX,0,0,Newspaper, , , , , , , , ,01/18/2015,1100, , , , ,"Freezing rain led to widespread motor vehicle accidents, including a 25-car pileup on the Cross Island Parkway in Queens, and numerous falls and injuries. The MTA also suspended some bus service, and the Long Island Expressway was closed near the Queens-Midtown Tunnel at 09:00 AM.","Warm air overriding a stationary front along the coast, while a shallow Arctic air mass remained entrenched over land, led to light freezing rain through the day, and also into the evening well inland.  Freezing rain continued even as air temperatures warmed above freezing due to very cold ground temperatures.  The frozen ground also resulted in flooding in Westchester County.",228
554767,NORTHERN QUEENS (ZONE), ,01/26/2015,800,Winter Storm, , ,0,0,0,0,NY,EST-5, ,92584,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,01/27/2015,910, , , , ,"LaGuardia Airport reported snowfall of 11.4 inches, and trained spotters also reported widespread snowfall of 8 to 12 inches. North winds gusted to 38 mph at LaGuardia Airport, with blowing and drifting of snow.","A potent Alberta Clipper low moved from southwestern Canada on January 24th to the Plains states and Ohio Valley on the 25th. The low then redeveloped off the Mid Atlantic coast on the 26th and rapidly intensified into a strong nor'easter, bringing heavy snow and strong winds to much of southeastern New York, and blizzard conditions to Suffolk County.",229
554768,SOUTHERN QUEENS (ZONE), ,01/26/2015,800,Winter Storm, , ,0,0,0,0,NY,EST-5, ,92584,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,01/27/2015,910, , , , ,"JFK Airport reported snowfall of 10.7 inches, and north winds gusted to 39 mph, with blowing and drifting of snow.","A potent Alberta Clipper low moved from southwestern Canada on January 24th to the Plains states and Ohio Valley on the 25th. The low then redeveloped off the Mid Atlantic coast on the 26th and rapidly intensified into a strong nor'easter, bringing heavy snow and strong winds to much of southeastern New York, and blizzard conditions to Suffolk County.",230
554555,NORTHERN QUEENS (ZONE), ,01/30/2015,1800,Strong Wind,31.00, ,0,0,10000,0,NY,EST-5,MS,92560,Z,176,OKX,0,0,ASOS, , , , , , , , ,01/30/2015,2300, , , , ,"At LaGuardia Airport, a sustained wind of 36 mph was measured at 9:17 pm with gusts ranging from 40 to 50 mph.","Low pressure deepened as it tracked to the northeast of the area, resulting in strong winds.",231
554554,SOUTHERN QUEENS (ZONE), ,01/30/2015,1900,Strong Wind,33.00, ,0,0,10000,0,NY,EST-5,MS,92560,Z,178,OKX,0,0,ASOS, , , , , , , , ,01/31/2015,100, , , , ,"At JFK International Airport, a sustained wind of 38 mph was measured at 11:52 pm on the 30th, with gusts ranging from 40 to 50 mph.","Low pressure deepened as it tracked to the northeast of the area, resulting in strong winds.",232
564688,SOUTHERN QUEENS (ZONE), ,02/01/2015,2100,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,93840,Z,178,OKX,0,0,Public, , , , , , , , ,02/02/2015,1800, , , , ,"Snowfall ranged from 5 to 6 inches, along with a tenth of an inch of ice.  The Glendale section reported 5.8 inches.","An area of low pressure tracked east from the Ohio Valley the night of February 1 to just south of Long Island the afternoon of February 2.  The close proximity of the low with arctic air to the north resulted in snow at the onset, which transitioned to a wintry mix during the morning hours before going back to snow by early afternoon.  Some interior locations remained all snow.  Much of southeast New York received 5 to 10 inches of snowfall along with up to a quarter inch of ice near the coast.",233
564077,NORTHERN QUEENS (ZONE), ,02/01/2015,2100,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,93840,Z,176,OKX,0,0,Public, , , , , , , , ,02/02/2015,1800, , , , ,"Snowfall ranged from 5 to 7 inches across the borough, along with a tenth of an inch of ice. The highest amount of 7.3 inches was reported in Whitestone.","An area of low pressure tracked east from the Ohio Valley the night of February 1 to just south of Long Island the afternoon of February 2.  The close proximity of the low with arctic air to the north resulted in snow at the onset, which transitioned to a wintry mix during the morning hours before going back to snow by early afternoon.  Some interior locations remained all snow.  Much of southeast New York received 5 to 10 inches of snowfall along with up to a quarter inch of ice near the coast.",234
554621,SOUTHERN QUEENS (ZONE), ,02/15/2015,200,Strong Wind,43.00, ,0,0,10000,0,NY,EST-5,MG,92568,Z,178,OKX,0,0,ASOS, , , , , , , , ,02/15/2015,700, , , , ,"The ASOS at JFK International Airport reported a wind gust to 49 mph at 3:54 am, and sustained winds of 38 mph at 5:52 am.","An area of low pressure deepened as it tracked to the northeast of the local region resulting in strong winds.",235
554623,NORTHERN QUEENS (ZONE), ,02/15/2015,900,Strong Wind,42.00, ,0,0,10000,0,NY,EST-5,MG,92568,Z,176,OKX,0,0,ASOS, , , , , , , , ,02/15/2015,1400, , , , ,"The ASOS at LaGuardia Airport reported a wind gust to 48 mph at 1:20 pm, and sustained winds of 37 mph at 9:59 am.","An area of low pressure deepened as it tracked to the northeast of the local region resulting in strong winds.",236
573351,NORTHERN QUEENS (ZONE), ,03/05/2015,400,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,95430,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,03/05/2015,2330, , , , ,"La Guardia Airport measured 8.4 inches of snow. Trained spotters and the public elsewhere also reported 7 to 9 inches of snow.","Rain associated with a wave of low pressure moving along a cold front to the south changed to snow before sunrise on March 5, and became heavy across Southeast New York.",237
573352,SOUTHERN QUEENS (ZONE), ,03/05/2015,430,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,95430,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,03/05/2015,2330, , , , ,"JFK Airport measured 5.8 inches of snow. The public elsewhere also reported 6 to 8 inches of snow.","Rain associated with a wave of low pressure moving along a cold front to the south changed to snow before sunrise on March 5, and became heavy across Southeast New York.",238
563033,SOUTHERN QUEENS (ZONE), ,03/17/2015,1700,Strong Wind,46.00, ,0,0,10000,0,NY,EST-5,MG,93695,Z,178,OKX,0,0,ASOS, , , , , , , , ,03/17/2015,2000, , , , ,"A wind gust of 53 mph was observed at JFK International Airport at 6:35 pm.","Strong winds were observed behind a cold front.",239
570912,SOUTHERN QUEENS (ZONE), ,04/02/2015,1400,Strong Wind,29.00, ,0,0,10000,0,NY,EST-5,MS,94968,Z,178,OKX,0,0,ASOS, , , , , , , , ,04/02/2015,1800, , , , ,"A 33 mph sustained wind was measured at JFK Airport at 4:04 pm.","Strong southerly winds occurred which were enhanced by an early spring sea breeze.",240
570919,SOUTHERN QUEENS (ZONE), ,04/04/2015,1000,Strong Wind,28.00, ,0,0,10000,0,NY,EST-5,MS,94970,Z,178,OKX,0,0,ASOS, , , , , , , , ,04/04/2015,1300, , , , ,"Sustained winds of 32 mph were reported at JFK International Airport at 11:51 am.","Strong northwest winds occurred behind a cold front.",241
570920,NORTHERN QUEENS (ZONE), ,04/04/2015,1200,Strong Wind,27.00, ,0,0,10000,0,NY,EST-5,MS,94970,Z,176,OKX,0,0,ASOS, , , , , , , , ,04/04/2015,1500, , , , ,"Sustained winds of 31 mph were reported at LaGuardia Airport at 1:51 pm.","Strong northwest winds occurred behind a cold front.",242
580395,QUEENS CO.,CORONA,04/22/2015,1458,Thunderstorm Wind,52.00, ,0,0,1500,0,NY,EST-5,EG,96516,C,81,OKX,0,0,Trained Spotter, , , ,1,SSE,1,SSE,CORONA,04/22/2015,1458,40.7326,-73.8639,40.7326,-73.8639,"A large branch fell on a parked vehicle with minor damage to the front of the vehicle in Rego Park.","A passing cold front triggered an isolated severe thunderstorm in Queens.",243
573682,QUEENS CO.,BAYSIDE,05/31/2015,1900,Flash Flood, , ,0,0,0,0,NY,EST-5, ,95485,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,SW,1,SSE,AUBURNDALE,05/31/2015,1930,40.7397,-73.7896,40.7392,-73.7911,"The Long Island Expressway was closed at Exit 25 westbound, Utopia Pkwy., in Utopia due to flooding.","A cold front approaching the area triggered scattered showers and thunderstorms that produced heavy rain leading to flash flooding in Queens and Staten Island.",244
590726,QUEENS CO.,FLUSHING,06/23/2015,1720,Thunderstorm Wind,52.00, ,0,0,0,0,NY,EST-5,EG,98161,C,81,OKX,0,0,Trained Spotter, , , ,0,N,0,N,FLUSHING,06/23/2015,1720,40.75,-73.83,40.75,-73.83,"A large tree limb was reported down.","A passing cold front triggered widespread severe thunderstorms across Long Island and isolated severe thunderstorms across the lower Hudson Valley and Queens.",245
590725,QUEENS CO.,FLUSHING,06/23/2015,1722,Thunderstorm Wind,61.00, ,0,0,22500,0,NY,EST-5,EG,98161,C,81,OKX,0,0,Broadcast Media, , , ,1,SW,1,SW,FLUSHING,06/23/2015,1722,40.7426,-73.8431,40.7426,-73.8431,"A large tree was reported down on two vehicles.","A passing cold front triggered widespread severe thunderstorms across Long Island and isolated severe thunderstorms across the lower Hudson Valley and Queens.",246
597189,QUEENS CO.,FLUSHING ARPT,07/30/2015,1354,Thunderstorm Wind,52.00, ,0,0,20000,0,NY,EST-5,EG,99510,C,81,OKX,0,0,Broadcast Media, , , ,1,NNE,1,NNE,FLUSHING ARPT,07/30/2015,1354,40.792,-73.8101,40.792,-73.8101,"Trees were reported down on cars in the Whitestone section of Queens.","A passing cold front triggered severe thunderstorms across New York City and Long Island.",247
597194,QUEENS CO.,LITTLE NECK,07/30/2015,1357,Thunderstorm Wind,61.00, ,0,0,10000,0,NY,EST-5,EG,99510,C,81,OKX,0,0,Broadcast Media, , , ,2,NW,2,NW,LITTLE NECK,07/30/2015,1357,40.7864,-73.7772,40.7864,-73.7772,"Two large oak trees were reported down on a house and power lines along 216th Street in the Bayside section of Queens.","A passing cold front triggered severe thunderstorms across New York City and Long Island.",248
597197,QUEENS CO.,FLUSHING ARPT,07/30/2015,1357,Thunderstorm Wind,52.00, ,0,0,2000,0,NY,EST-5,EG,99510,C,81,OKX,0,0,Broadcast Media, , , ,1,ENE,1,ENE,FLUSHING ARPT,07/30/2015,1357,40.7903,-73.7976,40.7903,-73.7976,"A tree was reported down on wires in the Beechhurst section of Queens.","A passing cold front triggered severe thunderstorms across New York City and Long Island.",249
600464,SOUTHERN QUEENS (ZONE), ,08/15/2015,1600,Rip Current, , ,1,0,0,0,NY,EST-5, ,100245,Z,178,OKX,0,0,Newspaper, , , , , , , , ,08/15/2015,2300, , , , ,"A five-year-old East Flatbush resident named Ezekiel Gray drowned in the ocean waters off Jacob Riis Park Beach in Queens late Saturday afternoon, police say.||Around 5 p.m., when NYPD responders arrived to the beach, they say they ���discovered an unconscious and unresponsive 5-year-old male who was removed from the water by an on-duty lifeguard.���||By the time the FDNY arrived, Gray had gone into ���cardiac arrest,��� says a spokesman.||Gray was then rushed to Brookdale Hospital in Brownsville, where he was pronounced dead.||The boy���s ���distraught��� aunt tells the New York Daily News that Gray had been attending a ���large family party��� at the park on Saturday afternoon, and got stuck in a riptide after entering the ocean with two siblings.","East winds circulating around high pressure produced rough conditions in and around the inlets where permanent jetties occasional produce flash rip currents.",250
602722,QUEENS CO.,(JFK)KENNEDY INL ARP,08/21/2015,300,Heavy Rain, , ,0,0,0,0,NY,EST-5, ,98685,C,81,OKX,0,0,ASOS, , , ,0,N,0,N,(JFK)KENNEDY INL ARP,08/21/2015,500,40.63,-73.78,40.63,-73.78,"The John F. Kennedy International Airport ASOS reported 2.26 inches of rain in two hours between 4:00am and 6:00am EDT, including 1.79 inches between 5:00am and 6:00am EDT.","A strong cold front crossed the region during the early morning hours of August 21.  High precipitable water and storm motion parallel to the front combined to produce heavy rain that led to flash flooding over parts of Nassau County.  In Garden City, a trained spotter measured 2 inches of rain.",251
609004,SOUTHERN QUEENS (ZONE), ,12/23/2015,400,Dense Fog, , ,0,0,0,0,NY,EST-5, ,101849,Z,178,OKX,0,0,ASOS, , , , , , , , ,12/23/2015,1100, , , , ,"At JFK International Airport, dense fog developed resulting in poor visibility under one quarter mile during a busy travel time. This negatively impacted travel.","Dense fog developed and impacted the area during the busy holiday travel.",252
609005,NORTHERN QUEENS (ZONE), ,12/23/2015,700,Dense Fog, , ,0,0,0,0,NY,EST-5, ,101849,Z,176,OKX,0,0,ASOS, , , , , , , , ,12/23/2015,1100, , , , ,"At LaGuardia Airport, dense fog developed resulting in poor visibility under one quarter mile during a busy travel time. This negatively impacted travel.","Dense fog developed and impacted the area during the busy holiday travel.",253
609008,SOUTHERN QUEENS (ZONE), ,12/24/2015,0,Dense Fog, , ,0,0,0,0,NY,EST-5, ,101849,Z,178,OKX,0,0,ASOS, , , , , , , , ,12/24/2015,600, , , , ,"At JFK International Airport, dense fog developed resulting in poor visibility under one quarter mile during a busy travel time. This negatively impacted travel.","Dense fog developed and impacted the area during the busy holiday travel.",254
609011,SOUTHERN QUEENS (ZONE), ,12/27/2015,500,Dense Fog, , ,0,0,0,0,NY,EST-5, ,101849,Z,178,OKX,0,0,ASOS, , , , , , , , ,12/27/2015,900, , , , ,"At JFK International Airport, dense fog developed resulting in poor visibility under one quarter mile during a busy travel time. This negatively impacted travel.","Dense fog developed and impacted the area during the busy holiday travel.",255
615904,SOUTHERN QUEENS (ZONE), ,01/10/2016,700,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,103046,Z,178,OKX,0,0,Emergency Manager, , , , , , , , ,01/10/2016,1100, , , , ,"In Southern Queens, Hamilton Beach, Broad Channel and Old Howard Beach experienced minor to moderate flooding during the high tide on January 10th due to a 2 foot surge above high tide. ||One to two feet of inundation occurred on West 12th Road in Broad Channel, on Calhoun Road, Davenport Court and Rau Court in Hamilton Beach, and 98th Street and 162th Avenue in Old Howard Beach.","Strong high pressure over Southeast Canada and low pressure drifting off the Mid Atlantic coast resulted in 2 days of persistent northeast winds Jan 8th and 9th. This was followed by 12 to 18 hours of east to southeast winds of 15 to 20 mph with gusts to 30 to 35 mph leading into high tides on Jan 10th.  The resultant surge combined with high astronomical tides, resulted in widespread minor to moderate coastal flooding along southern and western coastal areas of Long Island and New York City on the morning of January 10th.",256
621180,SOUTHERN QUEENS (ZONE), ,01/22/2016,2330,Winter Storm, , ,0,0,0,0,NY,EST-5, ,103820,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,01/23/2016,2230, , , , ,"JFK Airport reported an all time record storm total snowfall of 30.6 inches. Also, winds gusted to 48 mph at 9:00 AM at JFK, and to 43 mph at 5:02 PM at Breezy Point, on Saturday January 23rd.","Low pressure moving across the deep South on Thursday January 21st and Friday January 22nd intensifed and moved off the Mid Atlantic coast on Saturday January 23rd, bringing heavy snow and strong winds to southeast New York, and blizzard conditions to Long Island, New York City, and nearby southern Westchester County.||NY Gov. Cuomo declared a state of emergency early Saturday January 23rd. Metro North and Long Island Railroad service halted at 4 PM Saturday.||In New York City, the blizzard contributed to more than 400 car crashes, and streets were closed to all but emergency vehicles from mid-afternoon Saturday January 23nd until 7 AM Sunday January 24th. Much of the city's mass transit was shut down, along with bridges and tunnels across the city and to/from New Jersey. The Port Authority Bus Terminal, the busy Midtown NYC transportation hub, closed its doors at 4 PM Saturday. Broadway shows announced all Saturday performances were canceled.||Travel in and out of New York City airports lagged through Monday January 25th as airlines pre-emptively cut hundreds of flights. All arrivals and departures were eventually canceled due to severe winter weather conditions at LaGuardia airport, with Kennedy at a virtual standstill as well. More than 1,000 flights out of New York City-area airports were cancelled, including 90% of flights from LaGuardia.",257
621181,NORTHERN QUEENS (ZONE), ,01/22/2016,2330,Winter Storm, , ,0,0,0,0,NY,EST-5, ,103820,Z,176,OKX,0,2,Official NWS Observations, , , , , , , , ,01/23/2016,2230, , , , ,"LaGuardia Airport reported an all time record storm total snowfall of 28.2 inches. Elsewhere, the public and trained spotters reported snowfall of 20 to 27 inches. Also, winds gusted to 48 mph at 9:00 AM at LaGuardia on Saturday January 23rd.","Low pressure moving across the deep South on Thursday January 21st and Friday January 22nd intensifed and moved off the Mid Atlantic coast on Saturday January 23rd, bringing heavy snow and strong winds to southeast New York, and blizzard conditions to Long Island, New York City, and nearby southern Westchester County.||NY Gov. Cuomo declared a state of emergency early Saturday January 23rd. Metro North and Long Island Railroad service halted at 4 PM Saturday.||In New York City, the blizzard contributed to more than 400 car crashes, and streets were closed to all but emergency vehicles from mid-afternoon Saturday January 23nd until 7 AM Sunday January 24th. Much of the city's mass transit was shut down, along with bridges and tunnels across the city and to/from New Jersey. The Port Authority Bus Terminal, the busy Midtown NYC transportation hub, closed its doors at 4 PM Saturday. Broadway shows announced all Saturday performances were canceled.||Travel in and out of New York City airports lagged through Monday January 25th as airlines pre-emptively cut hundreds of flights. All arrivals and departures were eventually canceled due to severe winter weather conditions at LaGuardia airport, with Kennedy at a virtual standstill as well. More than 1,000 flights out of New York City-area airports were cancelled, including 90% of flights from LaGuardia.",258
621195,SOUTHERN QUEENS (ZONE), ,01/23/2016,700,Blizzard, , ,0,0,0,0,NY,EST-5, ,103820,Z,178,OKX,0,0,ASOS, , , , , , , , ,01/23/2016,1900, , , , ,"JFK Airport ASOS observations showed blizzard conditions, with visibility less than one quarter mile in heavy snow and frequent wind gusts over 35 mph through the day and into the early evening on Saturday January 23rd.","Low pressure moving across the deep South on Thursday January 21st and Friday January 22nd intensifed and moved off the Mid Atlantic coast on Saturday January 23rd, bringing heavy snow and strong winds to southeast New York, and blizzard conditions to Long Island, New York City, and nearby southern Westchester County.||NY Gov. Cuomo declared a state of emergency early Saturday January 23rd. Metro North and Long Island Railroad service halted at 4 PM Saturday.||In New York City, the blizzard contributed to more than 400 car crashes, and streets were closed to all but emergency vehicles from mid-afternoon Saturday January 23nd until 7 AM Sunday January 24th. Much of the city's mass transit was shut down, along with bridges and tunnels across the city and to/from New Jersey. The Port Authority Bus Terminal, the busy Midtown NYC transportation hub, closed its doors at 4 PM Saturday. Broadway shows announced all Saturday performances were canceled.||Travel in and out of New York City airports lagged through Monday January 25th as airlines pre-emptively cut hundreds of flights. All arrivals and departures were eventually canceled due to severe winter weather conditions at LaGuardia airport, with Kennedy at a virtual standstill as well. More than 1,000 flights out of New York City-area airports were cancelled, including 90% of flights from LaGuardia.",259
621190,NORTHERN QUEENS (ZONE), ,01/23/2016,700,Blizzard, , ,0,0,0,0,NY,EST-5, ,103820,Z,176,OKX,0,0,ASOS, , , , , , , , ,01/23/2016,1900, , , , ,"LaGuardia Airport ASOS observations showed blizzard conditions, with visibility less than one quarter mile in heavy snow and frequent wind gusts over 35 mph through the day and into the early evening on Saturday January 23rd.","Low pressure moving across the deep South on Thursday January 21st and Friday January 22nd intensifed and moved off the Mid Atlantic coast on Saturday January 23rd, bringing heavy snow and strong winds to southeast New York, and blizzard conditions to Long Island, New York City, and nearby southern Westchester County.||NY Gov. Cuomo declared a state of emergency early Saturday January 23rd. Metro North and Long Island Railroad service halted at 4 PM Saturday.||In New York City, the blizzard contributed to more than 400 car crashes, and streets were closed to all but emergency vehicles from mid-afternoon Saturday January 23nd until 7 AM Sunday January 24th. Much of the city's mass transit was shut down, along with bridges and tunnels across the city and to/from New Jersey. The Port Authority Bus Terminal, the busy Midtown NYC transportation hub, closed its doors at 4 PM Saturday. Broadway shows announced all Saturday performances were canceled.||Travel in and out of New York City airports lagged through Monday January 25th as airlines pre-emptively cut hundreds of flights. All arrivals and departures were eventually canceled due to severe winter weather conditions at LaGuardia airport, with Kennedy at a virtual standstill as well. More than 1,000 flights out of New York City-area airports were cancelled, including 90% of flights from LaGuardia.",260
615892,NORTHERN QUEENS (ZONE), ,01/23/2016,836,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,103068,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,01/23/2016,1318, , , , ,"The NOS tidal gauge at Kings Point New York recorded a peak water level of 11.4 ft. MLLW at 1106 am EST. The moderate coastal flood threshold of 11.0 ft MLLW was exceeded from 1006 am to 1218 pm EST.  ||The moderate coastal flooding thresholds were established by the National Weather Service, based on impact analysis and collaboration with the NOS and local emergency management.||one foot of inundation was reported at the corner of Linden Place and Whitestone Expressway in Flushing, Queens during this time.","Low pressure developed along the southern mid Atlantic coast on the evening of the 23rd and then rapidly intensified as it slowly tracked northeast, south of Long Island, through the night of the 24th. The resulting surge from 36 hours of gale to storm force north to northeast winds, combined with high astronomical tides, resulted in widespread minor to moderate coastal flooding for three consecutive tidal cycles the morning of the 23d into the morning of the 24th along the southern coastal areas of Long Island.  Areas of minor to localized moderate coastal flooding occurred along Long Island Sound and East End portions of Long Island during this time period as well.||In addition, widespread dune toe erosion and localized wash overs were reported along the Atlantic Ocean facing beaches of Long Island.  Fire Island was especially hard hit.",261
621935,SOUTHERN QUEENS (ZONE), ,02/08/2016,600,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,103959,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,02/08/2016,1000, , , , ,"The USGS tidal gauge in Jamaica Bay at Inwood recorded a peak water level of 9.1 ft. MLLW at 751 am EST. The moderate coastal flood threshold of 8.7 ft. MLLW was exceeded from 712 to 842 am EST. The USGS tidal gauge in Rockaway Inlet near Floyd Bennet Field recorded a peak water level of 8.7 ft. MLLW at 748 am EST. The moderate coastal flood threshold of 8.5 ft. MLLW was exceeded from 724 to 812 am EST. The moderate coastal flooding thresholds were established by the National Weather Service, based on impact analysis and collaboration with the USGS and local emergency management.||Based on media and emergency management reports, 2 to 3 feet of inundation occurred in the most vulnerable sections of Brookville, Rosedale, Arverne, Edgewater, Howard Beach, Old Howard Beach, Far Rockaway, Hamilton Beach and Broad Channel in Queens. Specifically; in Brookville/Rosedale, moderate flooding occurred on Rockaway Blvd. and Brookville Blvd. In Rosedale, moderate flooding occurred on Hungry Harbor Road and Hook Creek Boulevard. In Bayswaters, moderate flooding occurred on Norton Drive from Westbourne Ave. to Healy Ave. In Far Rockaway, moderate flooding occurred on Beach 26th and Seagirt Blvd. In Edgemere/Arverne, minor flooding occurred on Beach 38th-60th and 67-72nd streets and moderate flooding occurred on Beach 58 and 59th Streets and Rockaway Beach Boulevard. In Broad Channel, moderate flooding occurred on Crossbay Blvd. and East 9th Street. In Howard Beach, moderate flooding occurred on 102nd St. and 160th Avenue. In Seagate minor flooding occurred on Mermaid Avenue and West 25th St. In Breezy Point, overwashes occurred onto Bayside Avenue and adjacent properties in Roxbury Sections of Breezy Point.","Low pressure that developed off the Florida coast on early February 7th, intensified into a large intense offshore storm which slowly tracked northeast up the coast through the night of February 8th. The large fetch around the storm and slow movement resulted in 2 to 3 feet of surge on top of astronomically high tides. This resulted in widespread minor to moderate coastal flooding during the morning high tides of February 8th and 9th. Moderate coastal impacts were mainly along the south shore bays of New York City and Long Island.",262
622080,SOUTHERN QUEENS (ZONE), ,02/09/2016,700,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,103959,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,02/09/2016,1100, , , , ,"The USGS tidal gauge in Jamaica Bay at Inwood recorded a peak water level of 8.8 ft. MLLW at 900 am EST. The moderate coastal flood threshold of 8.7 ft. MLLW was exceeded from 830 to 942 am EST. The USGS tidal gauge in Rockaway Inlet near Floyd Bennet Field recorded a peak water level of 8.5 ft. MLLW from 818 to 906 am EST. This is the moderate coastal flood threshold. The moderate coastal flooding thresholds were established by the National Weather Service, based on impact analysis and collaboration with the USGS and local emergency management.||Based on media and emergency management reports, around 2 to 3 feet of inundation occurred in the most vulnerable sections of Brookville, Rosedale, Arverne, Edgewater, Howard Beach, Old Howard Beach, Far Rockaway, Hamilton Beach and Broad Channel in Queens.","Low pressure that developed off the Florida coast on early February 7th, intensified into a large intense offshore storm which slowly tracked northeast up the coast through the night of February 8th. The large fetch around the storm and slow movement resulted in 2 to 3 feet of surge on top of astronomically high tides. This resulted in widespread minor to moderate coastal flooding during the morning high tides of February 8th and 9th. Moderate coastal impacts were mainly along the south shore bays of New York City and Long Island.",263
619200,SOUTHERN QUEENS (ZONE), ,02/16/2016,1100,Strong Wind,48.00, ,0,0,100000,0,NY,EST-5,MG,103601,Z,178,OKX,0,0,Public, , , , , , , , ,02/16/2016,1600, , , , ,"The public reported a large tree down across the Clearview Expressway at Union Turnpike. All three lanes were blocked. At JFK International Airport, a wind gust of 55 mph was reported at 303 pm.","Strong to isolated high winds occurred ahead of an area of low pressure and associated frontal boundary.",264
619201,NORTHERN QUEENS (ZONE), ,02/16/2016,1100,Strong Wind,44.00, ,0,0,100000,0,NY,EST-5,MG,103601,Z,176,OKX,0,0,Public, , , , , , , , ,02/16/2016,1600, , , , ,"The public reported a large tree down across the Clearview Expressway at Union Turnpike. All three lanes were blocked. At LaGuardia Airport, a wind gust of 51 mph was reported at 259 pm.","Strong to isolated high winds occurred ahead of an area of low pressure and associated frontal boundary.",265
621461,QUEENS CO.,WOODSIDE,02/16/2016,1426,Thunderstorm Wind,52.00, ,0,0,500,0,NY,EST-5,EG,103903,C,81,OKX,0,0,Law Enforcement, , , ,1,N,1,N,WOODSIDE,02/16/2016,1426,40.76,-73.92,40.76,-73.92,"Large branches were reported down on 37th Street.","An approaching cold front triggered a convective fine line that caused downed trees and power lines across New York City and Long Island.",266
613459,NORTHERN QUEENS (ZONE), ,02/24/2016,1900,Strong Wind,48.00, ,0,0,50000,0,NY,EST-5,MG,102635,Z,176,OKX,0,0,ASOS, , , , , , , , ,02/25/2016,100, , , , ,"At LaGuardia Airport, a wind gust up to 55 mph was measured at 1149 pm on the 24th. Amateur radio reported a wind gust estimated at 51 mph in Oakland Gardens at 801 pm. This wind gust snapped larger branches off trees.","Strong winds occurred behind a warm front and ahead of a cold front.",267
613890,SOUTHERN QUEENS (ZONE), ,02/24/2016,2200,High Wind,53.00, ,0,0,10000,0,NY,EST-5,MG,102639,Z,178,OKX,0,0,Mesonet, , , , , , , , ,02/25/2016,100, , , , ,"Near Rockaway Beach, a gust of 61 mph was measured at 1138 pm at the WeatherFlow Station.","High winds occurred behind the passage of a warm front, and ahead of a cold front.",268
613460,SOUTHERN QUEENS (ZONE), ,02/24/2016,2300,Strong Wind,47.00, ,0,0,20000,0,NY,EST-5,MG,102635,Z,178,OKX,0,0,ASOS, , , , , , , , ,02/25/2016,300, , , , ,"A wind gust up to 54 mph was measured at JFK International Airport at 1251 am on the 25th.","Strong winds occurred behind a warm front and ahead of a cold front.",269
620452,SOUTHERN QUEENS (ZONE), ,03/29/2016,0,Strong Wind,45.00, ,0,0,10000,0,NY,EST-5,MG,103779,Z,178,OKX,0,0,ASOS, , , , , , , , ,03/29/2016,400, , , , ,"A measured wind gust of 52 mph occurred at JFK International Airport at 210 am.","Strong Winds occurred behind deepening low pressure.",270
